customer_id,customer_segment,province,age_band,tenure_band,digital_engagement_score,synthetic_data_flag
C013807,Affluent,KwaZulu-Natal,35-44,New,48.0,True
C013808,Mass,Gauteng,45-54,3-5 Years,65.5,True
C013809,Middle Market,Gauteng,35-44,3-5 Years,55.3,True
C013810,Mass,Gauteng,35-44,1-2 Years,96.9,True
C013811,Mass,Eastern Cape,25-34,New,21.1,True
C013812,Mass,KwaZulu-Natal,18-24,New,71.1,True
C013813,Middle Market,Western Cape,25-34,5+ Years,56.7,True
C013814,Middle Market,KwaZulu-Natal,65+,New,8.9,True
C013815,Mass,Gauteng,55-64,New,76.5,True
C013816,Affluent,Free State,25-34,3-5 Years,62.4,True
C013817,Mass,Eastern Cape,25-34,3-5 Years,25.8,True
C013818,Middle Market,Gauteng,35-44,New,49.1,True
C013819,Mass,Mpumalanga,45-54,5+ Years,55.4,True
C013820,Affluent,Western Cape,18-24,3-5 Years,60.9,True
C013821,Mass,Western Cape,18-24,New,63.7,True
C013822,Middle Market,KwaZulu-Natal,45-54,5+ Years,68.7,True
C013823,Middle Market,Free State,35-44,3-5 Years,67.7,True
C013824,Middle Market,Gauteng,35-44,3-5 Years,78.7,True
C013825,Affluent,Gauteng,25-34,5+ Years,63.5,True
C013826,Mass,North West,35-44,1-2 Years,30.4,True
C013827,Mass,North West,45-54,3-5 Years,70.8,True
C013828,Affluent,Free State,25-34,5+ Years,81.3,True
C013829,Affluent,Gauteng,18-24,1-2 Years,41.1,True
C013830,Middle Market,KwaZulu-Natal,35-44,3-5 Years,42.0,True
C013831,Middle Market,Western Cape,45-54,1-2 Years,49.5,True
C013832,Middle Market,Gauteng,25-34,3-5 Years,56.7,True
C013833,Middle Market,Gauteng,35-44,3-5 Years,26.9,True
C013834,Affluent,Limpopo,25-34,1-2 Years,57.1,True
C013835,Affluent,Gauteng,55-64,3-5 Years,22.4,True
C013836,Mass,Gauteng,65+,New,27.9,True
C013837,Middle Market,Gauteng,35-44,5+ Years,64.5,True
C013838,Middle Market,KwaZulu-Natal,35-44,1-2 Years,24.0,True
C013839,Mass,Eastern Cape,45-54,1-2 Years,31.8,True
C013840,Affluent,Gauteng,65+,3-5 Years,57.0,True
C013841,Middle Market,Free State,45-54,1-2 Years,95.7,True
C013842,Mass,Gauteng,18-24,New,56.7,True
C013843,Middle Market,Western Cape,35-44,New,88.1,True
C013844,Mass,Gauteng,25-34,1-2 Years,80.3,True
C013845,Mass,Western Cape,25-34,3-5 Years,34.9,True
C013846,Middle Market,Northern Cape,45-54,New,76.8,True
C013847,Middle Market,Eastern Cape,45-54,5+ Years,88.3,True
C013848,Middle Market,Gauteng,35-44,3-5 Years,70.2,True
C013849,Mass,North West,35-44,5+ Years,74.8,True
C013850,Middle Market,Eastern Cape,35-44,3-5 Years,79.1,True
C013851,Mass,Western Cape,65+,1-2 Years,13.6,True
C013852,Affluent,Mpumalanga,25-34,3-5 Years,31.8,True
C013853,Mass,Eastern Cape,25-34,5+ Years,65.5,True
C013854,Affluent,Eastern Cape,65+,New,34.3,True
C013855,Mass,Gauteng,35-44,5+ Years,83.9,True
C013856,Mass,Gauteng,25-34,5+ Years,48.6,True
C013857,Middle Market,Limpopo,45-54,1-2 Years,78.9,True
C013858,Middle Market,Eastern Cape,45-54,1-2 Years,56.0,True
C013859,SME Owner,Free State,55-64,1-2 Years,40.7,True
C013860,Middle Market,Eastern Cape,35-44,1-2 Years,42.0,True
C013861,Mass,Mpumalanga,55-64,New,94.9,True
C013862,Mass,Western Cape,45-54,3-5 Years,51.6,True
C013863,Middle Market,Western Cape,45-54,1-2 Years,58.9,True
C013864,Mass,Gauteng,55-64,New,77.7,True
C013865,Affluent,Gauteng,25-34,New,77.9,True
C013866,Middle Market,Western Cape,18-24,New,67.4,True
C013867,Middle Market,Western Cape,18-24,3-5 Years,27.2,True
C013868,Affluent,Gauteng,25-34,3-5 Years,13.3,True
C013869,Mass,KwaZulu-Natal,35-44,New,77.5,True
C013870,Middle Market,Western Cape,18-24,5+ Years,43.3,True
C013871,Affluent,Western Cape,45-54,1-2 Years,49.0,True
C013872,Middle Market,KwaZulu-Natal,65+,5+ Years,51.3,True
C013873,Middle Market,Gauteng,35-44,3-5 Years,89.0,True
C013874,Affluent,Eastern Cape,35-44,3-5 Years,76.9,True
C013875,Mass,Western Cape,65+,5+ Years,42.0,True
C013876,Affluent,Western Cape,25-34,5+ Years,52.5,True
C013877,Mass,Western Cape,35-44,1-2 Years,69.6,True
C013878,Middle Market,Gauteng,65+,New,64.6,True
C013879,Mass,Free State,25-34,5+ Years,26.0,True
C013880,Middle Market,North West,55-64,1-2 Years,77.3,True
C013881,Mass,Gauteng,35-44,1-2 Years,58.7,True
C013882,Mass,Gauteng,35-44,3-5 Years,45.2,True
C013883,Mass,Limpopo,55-64,3-5 Years,67.0,True
C013884,Mass,Eastern Cape,65+,3-5 Years,35.3,True
C013885,Middle Market,Gauteng,18-24,3-5 Years,56.7,True
C013886,Mass,KwaZulu-Natal,25-34,New,54.6,True
C013887,Mass,Mpumalanga,25-34,5+ Years,56.2,True
C013888,Mass,Gauteng,35-44,3-5 Years,31.8,True
C013889,Middle Market,KwaZulu-Natal,25-34,1-2 Years,89.9,True
C013890,Mass,Free State,25-34,New,54.8,True
C013891,Mass,Gauteng,45-54,3-5 Years,68.4,True
C013892,Middle Market,North West,55-64,3-5 Years,52.3,True
C013893,Middle Market,North West,65+,3-5 Years,49.7,True
C013894,Middle Market,Eastern Cape,25-34,1-2 Years,37.1,True
C013895,Mass,KwaZulu-Natal,65+,New,80.8,True
C013896,Affluent,KwaZulu-Natal,25-34,1-2 Years,54.0,True
C013897,Middle Market,KwaZulu-Natal,55-64,1-2 Years,51.9,True
C013898,Middle Market,Gauteng,45-54,New,49.0,True
C013899,Mass,Gauteng,35-44,3-5 Years,76.3,True
C013900,Mass,Gauteng,65+,3-5 Years,28.6,True
C013901,Middle Market,Western Cape,18-24,3-5 Years,46.6,True
C013902,Mass,Eastern Cape,45-54,New,26.9,True
C013903,Middle Market,Mpumalanga,45-54,New,33.3,True
C013904,Mass,Western Cape,25-34,3-5 Years,52.2,True
C013905,Mass,KwaZulu-Natal,25-34,3-5 Years,31.9,True
C013906,Mass,KwaZulu-Natal,35-44,New,87.2,True
C013907,Mass,Western Cape,25-34,1-2 Years,45.9,True
C013908,Middle Market,Eastern Cape,65+,3-5 Years,80.1,True
C013909,Mass,Gauteng,25-34,3-5 Years,91.1,True
C013910,Middle Market,Gauteng,35-44,3-5 Years,75.3,True
C013911,Mass,Western Cape,35-44,1-2 Years,94.4,True
C013912,Middle Market,North West,35-44,3-5 Years,62.0,True
C013913,Affluent,North West,25-34,New,4.2,True
C013914,Affluent,KwaZulu-Natal,35-44,New,68.6,True
C013915,Middle Market,KwaZulu-Natal,55-64,5+ Years,72.8,True
C013916,Mass,KwaZulu-Natal,25-34,1-2 Years,42.2,True
C013917,Middle Market,Western Cape,18-24,1-2 Years,78.6,True
C013918,Affluent,Gauteng,65+,5+ Years,64.0,True
C013919,Middle Market,Gauteng,55-64,1-2 Years,63.6,True
C013920,Mass,Gauteng,35-44,3-5 Years,63.6,True
C013921,Middle Market,North West,55-64,New,42.9,True
C013922,Mass,Eastern Cape,65+,1-2 Years,34.6,True
C013923,Middle Market,Eastern Cape,25-34,New,60.3,True
C013924,Mass,Limpopo,25-34,5+ Years,62.7,True
C013925,Mass,KwaZulu-Natal,35-44,3-5 Years,13.3,True
C013926,Middle Market,KwaZulu-Natal,45-54,1-2 Years,46.6,True
C013927,Middle Market,Free State,55-64,5+ Years,70.6,True
C013928,Middle Market,Gauteng,35-44,5+ Years,58.1,True
C013929,Affluent,Gauteng,18-24,1-2 Years,58.4,True
C013930,Affluent,KwaZulu-Natal,18-24,3-5 Years,44.2,True
C013931,Middle Market,Gauteng,55-64,1-2 Years,74.3,True
C013932,SME Owner,KwaZulu-Natal,35-44,5+ Years,61.1,True
C013933,Mass,Limpopo,18-24,New,80.2,True
C013934,Mass,Limpopo,45-54,New,38.4,True
C013935,Affluent,Gauteng,45-54,5+ Years,49.4,True
C013936,Mass,Gauteng,35-44,3-5 Years,54.7,True
C013937,Affluent,North West,55-64,1-2 Years,78.6,True
C013938,Mass,Mpumalanga,25-34,1-2 Years,71.2,True
C013939,Mass,Gauteng,45-54,3-5 Years,8.8,True
C013940,Mass,Mpumalanga,25-34,New,37.5,True
C013941,Middle Market,Mpumalanga,35-44,1-2 Years,88.0,True
C013942,Affluent,Western Cape,65+,5+ Years,35.6,True
C013943,Mass,Western Cape,45-54,1-2 Years,39.5,True
C013944,Mass,North West,35-44,3-5 Years,60.6,True
C013945,Mass,Eastern Cape,35-44,3-5 Years,45.4,True
C013946,Mass,KwaZulu-Natal,45-54,1-2 Years,85.7,True
C013947,Middle Market,North West,55-64,5+ Years,9.3,True
C013948,Middle Market,Limpopo,45-54,3-5 Years,62.3,True
C013949,Mass,Gauteng,45-54,3-5 Years,81.3,True
C013950,Middle Market,Western Cape,25-34,New,20.3,True
C013951,Middle Market,Mpumalanga,25-34,1-2 Years,10.0,True
C013952,Mass,Gauteng,35-44,1-2 Years,91.7,True
C013953,Mass,Gauteng,35-44,New,22.8,True
C013954,Middle Market,Limpopo,55-64,1-2 Years,86.3,True
C013955,Mass,Free State,35-44,3-5 Years,43.9,True
C013956,Mass,Gauteng,35-44,5+ Years,12.0,True
C013957,Mass,Gauteng,35-44,5+ Years,22.5,True
C013958,Middle Market,Limpopo,18-24,5+ Years,56.5,True
C013959,Mass,Gauteng,35-44,1-2 Years,45.5,True
C013960,Affluent,Gauteng,35-44,5+ Years,83.6,True
C013961,Middle Market,Mpumalanga,35-44,5+ Years,10.9,True
C013962,Middle Market,Free State,55-64,5+ Years,60.5,True
C013963,Middle Market,Western Cape,35-44,5+ Years,87.6,True
C013964,Mass,KwaZulu-Natal,35-44,New,27.1,True
C013965,Mass,Western Cape,45-54,5+ Years,70.7,True
C013966,Mass,Gauteng,65+,New,37.9,True
C013967,Middle Market,Northern Cape,45-54,1-2 Years,49.8,True
C013968,Middle Market,KwaZulu-Natal,25-34,3-5 Years,48.0,True
C013969,Affluent,KwaZulu-Natal,35-44,3-5 Years,76.6,True
C013970,Middle Market,Western Cape,25-34,1-2 Years,54.8,True
C013971,Mass,Western Cape,18-24,5+ Years,49.6,True
C013972,Mass,Gauteng,55-64,1-2 Years,65.8,True
C013973,Mass,Western Cape,35-44,5+ Years,78.2,True
C013974,Affluent,KwaZulu-Natal,25-34,New,81.3,True
C013975,Mass,Free State,35-44,New,59.6,True
C013976,Affluent,Free State,25-34,3-5 Years,80.2,True
C013977,Mass,Gauteng,18-24,3-5 Years,70.2,True
C013978,Middle Market,KwaZulu-Natal,45-54,New,45.2,True
C013979,Mass,Western Cape,25-34,5+ Years,59.7,True
C013980,Middle Market,KwaZulu-Natal,18-24,New,85.4,True
C013981,Mass,Mpumalanga,45-54,New,38.2,True
C013982,Middle Market,Free State,65+,3-5 Years,11.7,True
C013983,Affluent,Western Cape,25-34,1-2 Years,43.4,True
C013984,Middle Market,Eastern Cape,35-44,1-2 Years,39.9,True
C013985,Mass,Gauteng,25-34,5+ Years,43.6,True
C013986,Middle Market,Gauteng,18-24,1-2 Years,62.1,True
C013987,Middle Market,Gauteng,35-44,New,50.3,True
C013988,Mass,Western Cape,55-64,5+ Years,48.1,True
C013989,Middle Market,KwaZulu-Natal,25-34,3-5 Years,85.6,True
C013990,Affluent,Western Cape,25-34,1-2 Years,55.3,True
C013991,Middle Market,KwaZulu-Natal,35-44,New,40.4,True
C013992,Middle Market,Gauteng,55-64,1-2 Years,46.7,True
C013993,Middle Market,KwaZulu-Natal,25-34,5+ Years,20.1,True
C013994,Middle Market,Gauteng,35-44,1-2 Years,61.3,True
C013995,Mass,Western Cape,25-34,1-2 Years,19.4,True
C013996,Middle Market,Western Cape,65+,1-2 Years,81.4,True
C013997,Mass,Gauteng,65+,1-2 Years,50.9,True
C013998,Mass,Western Cape,55-64,1-2 Years,12.8,True
C013999,Mass,Eastern Cape,18-24,New,44.3,True
C014000,Affluent,Gauteng,25-34,5+ Years,20.0,True
C014001,Mass,Eastern Cape,25-34,1-2 Years,66.8,True
C014002,Mass,Gauteng,25-34,1-2 Years,31.0,True
C014003,Mass,Eastern Cape,35-44,3-5 Years,25.0,True
C014004,Mass,Gauteng,35-44,1-2 Years,42.9,True
C014005,SME Owner,North West,65+,5+ Years,74.9,True
C014006,Middle Market,Gauteng,45-54,New,32.7,True
C014007,Middle Market,Northern Cape,18-24,1-2 Years,72.4,True
C014008,Middle Market,Gauteng,18-24,1-2 Years,82.5,True
C014009,Mass,Eastern Cape,65+,1-2 Years,13.4,True
C014010,Middle Market,Gauteng,55-64,5+ Years,32.5,True
C014011,SME Owner,Gauteng,18-24,1-2 Years,36.0,True
C014012,Middle Market,Gauteng,55-64,5+ Years,48.2,True
C014013,Middle Market,Gauteng,35-44,New,14.6,True
C014014,Middle Market,Western Cape,45-54,3-5 Years,79.2,True
C014015,Affluent,KwaZulu-Natal,35-44,3-5 Years,47.4,True
C014016,Mass,Western Cape,45-54,New,60.7,True
C014017,Middle Market,KwaZulu-Natal,25-34,New,67.7,True
C014018,Mass,Gauteng,35-44,3-5 Years,58.9,True
C014019,Middle Market,KwaZulu-Natal,25-34,3-5 Years,41.0,True
C014020,Affluent,Free State,35-44,5+ Years,71.9,True
C014021,Middle Market,Gauteng,25-34,3-5 Years,48.4,True
C014022,Mass,Free State,45-54,1-2 Years,65.7,True
C014023,Middle Market,Gauteng,18-24,5+ Years,70.9,True
C014024,Affluent,Western Cape,25-34,1-2 Years,10.1,True
C014025,Middle Market,Free State,25-34,New,52.1,True
C014026,Affluent,Eastern Cape,45-54,5+ Years,42.4,True
C014027,Affluent,Western Cape,35-44,1-2 Years,65.5,True
C014028,Affluent,Western Cape,35-44,1-2 Years,28.5,True
C014029,Mass,KwaZulu-Natal,35-44,5+ Years,46.8,True
C014030,Middle Market,KwaZulu-Natal,25-34,5+ Years,40.5,True
C014031,Affluent,North West,55-64,1-2 Years,60.1,True
C014032,Affluent,Limpopo,25-34,1-2 Years,36.1,True
C014033,Mass,Gauteng,45-54,3-5 Years,33.4,True
C014034,Mass,Western Cape,65+,3-5 Years,74.8,True
C014035,Mass,KwaZulu-Natal,25-34,3-5 Years,3.9,True
C014036,Middle Market,Eastern Cape,45-54,5+ Years,69.5,True
C014037,Affluent,Gauteng,18-24,New,37.6,True
C014038,Middle Market,Limpopo,65+,1-2 Years,78.2,True
C014039,Mass,KwaZulu-Natal,25-34,New,43.1,True
C014040,Mass,Gauteng,25-34,1-2 Years,42.4,True
C014041,Affluent,Gauteng,25-34,1-2 Years,77.3,True
C014042,Mass,Eastern Cape,65+,3-5 Years,46.1,True
C014043,Mass,Eastern Cape,25-34,5+ Years,42.3,True
C014044,Mass,Gauteng,55-64,3-5 Years,67.3,True
C014045,Affluent,Gauteng,55-64,3-5 Years,62.9,True
C014046,Middle Market,Gauteng,55-64,3-5 Years,75.0,True
C014047,Mass,Western Cape,25-34,1-2 Years,47.1,True
C014048,Mass,KwaZulu-Natal,45-54,New,52.6,True
C014049,SME Owner,Gauteng,35-44,1-2 Years,72.1,True
C014050,Middle Market,Free State,35-44,1-2 Years,85.8,True
C014051,Middle Market,Gauteng,25-34,New,12.6,True
C014052,Mass,Free State,65+,3-5 Years,19.5,True
C014053,Mass,Mpumalanga,25-34,3-5 Years,28.9,True
C014054,Affluent,Gauteng,55-64,3-5 Years,56.5,True
C014055,Middle Market,Mpumalanga,18-24,1-2 Years,52.8,True
C014056,Middle Market,Eastern Cape,45-54,3-5 Years,75.6,True
C014057,Affluent,Mpumalanga,45-54,3-5 Years,34.6,True
C014058,Mass,Western Cape,25-34,1-2 Years,88.6,True
C014059,Affluent,Limpopo,35-44,New,19.0,True
C014060,Mass,Western Cape,25-34,1-2 Years,54.1,True
C014061,Mass,Gauteng,25-34,3-5 Years,29.8,True
C014062,Affluent,Northern Cape,45-54,3-5 Years,47.6,True
C014063,Affluent,North West,45-54,3-5 Years,88.3,True
C014064,Middle Market,Gauteng,45-54,3-5 Years,60.2,True
C014065,Middle Market,Western Cape,55-64,1-2 Years,31.3,True
C014066,Affluent,Northern Cape,45-54,New,42.9,True
C014067,Middle Market,KwaZulu-Natal,35-44,5+ Years,82.5,True
C014068,Mass,Western Cape,65+,New,50.0,True
C014069,Middle Market,Gauteng,65+,1-2 Years,64.9,True
C014070,Middle Market,Western Cape,35-44,New,76.9,True
C014071,Middle Market,Western Cape,65+,3-5 Years,75.7,True
C014072,Affluent,Eastern Cape,65+,5+ Years,78.8,True
C014073,Middle Market,Western Cape,45-54,New,68.7,True
C014074,Mass,KwaZulu-Natal,55-64,3-5 Years,34.2,True
C014075,Mass,Gauteng,25-34,5+ Years,63.3,True
C014076,Affluent,Eastern Cape,25-34,3-5 Years,17.8,True
C014077,Mass,Gauteng,25-34,New,64.3,True
C014078,Affluent,KwaZulu-Natal,25-34,5+ Years,85.9,True
C014079,Mass,Limpopo,45-54,1-2 Years,13.9,True
C014080,Mass,Eastern Cape,25-34,5+ Years,19.9,True
C014081,Affluent,Gauteng,35-44,New,63.4,True
C014082,Mass,Limpopo,35-44,5+ Years,32.4,True
C014083,Affluent,Gauteng,18-24,5+ Years,28.8,True
C014084,Mass,Gauteng,55-64,3-5 Years,64.5,True
C014085,Middle Market,Limpopo,55-64,3-5 Years,20.3,True
C014086,Middle Market,Gauteng,18-24,5+ Years,35.4,True
C014087,Affluent,Western Cape,35-44,1-2 Years,50.1,True
C014088,Mass,North West,35-44,5+ Years,85.2,True
C014089,Mass,Gauteng,45-54,3-5 Years,82.6,True
C014090,Middle Market,Free State,25-34,1-2 Years,57.6,True
C014091,SME Owner,KwaZulu-Natal,25-34,New,35.0,True
C014092,Affluent,Western Cape,25-34,3-5 Years,40.6,True
C014093,Affluent,Western Cape,45-54,1-2 Years,63.4,True
C014094,Middle Market,Western Cape,35-44,5+ Years,32.6,True
C014095,Middle Market,Limpopo,45-54,1-2 Years,52.5,True
C014096,Affluent,Free State,35-44,New,41.2,True
C014097,Affluent,Western Cape,45-54,3-5 Years,46.9,True
C014098,Affluent,Eastern Cape,45-54,3-5 Years,35.4,True
C014099,Affluent,KwaZulu-Natal,25-34,1-2 Years,25.2,True
C014100,Affluent,Eastern Cape,45-54,New,45.5,True
C014101,Mass,Gauteng,25-34,New,46.6,True
C014102,Mass,Western Cape,18-24,1-2 Years,81.0,True
C014103,SME Owner,Western Cape,55-64,3-5 Years,59.0,True
C014104,Middle Market,KwaZulu-Natal,45-54,1-2 Years,14.6,True
C014105,Mass,Gauteng,45-54,3-5 Years,33.5,True
C014106,Middle Market,KwaZulu-Natal,35-44,1-2 Years,53.3,True
C014107,Middle Market,North West,45-54,3-5 Years,25.3,True
C014108,Affluent,Gauteng,25-34,5+ Years,60.6,True
C014109,Affluent,Western Cape,25-34,3-5 Years,64.4,True
C014110,Mass,Gauteng,35-44,5+ Years,41.4,True
C014111,Middle Market,KwaZulu-Natal,45-54,1-2 Years,29.9,True
C014112,Mass,Gauteng,25-34,3-5 Years,39.8,True
C014113,Affluent,Mpumalanga,18-24,5+ Years,66.9,True
C014114,Mass,Gauteng,25-34,5+ Years,39.9,True
C014115,Middle Market,North West,35-44,New,51.9,True
C014116,Middle Market,Gauteng,25-34,3-5 Years,86.0,True
C014117,Middle Market,Limpopo,45-54,New,72.3,True
C014118,Middle Market,Gauteng,18-24,1-2 Years,87.0,True
C014119,Middle Market,Gauteng,45-54,3-5 Years,44.3,True
C014120,Middle Market,Mpumalanga,25-34,5+ Years,30.3,True
C014121,Mass,Gauteng,25-34,5+ Years,91.2,True
C014122,Mass,KwaZulu-Natal,25-34,1-2 Years,66.5,True
C014123,Middle Market,Eastern Cape,25-34,1-2 Years,38.5,True
C014124,Mass,Western Cape,55-64,3-5 Years,89.3,True
C014125,Middle Market,Gauteng,25-34,New,28.6,True
C014126,Mass,Mpumalanga,55-64,3-5 Years,65.1,True
C014127,Affluent,KwaZulu-Natal,25-34,New,76.1,True
C014128,Mass,Mpumalanga,18-24,New,80.7,True
C014129,Middle Market,Eastern Cape,18-24,1-2 Years,82.3,True
C014130,Mass,Free State,35-44,1-2 Years,46.8,True
C014131,Middle Market,KwaZulu-Natal,55-64,3-5 Years,22.0,True
C014132,Mass,Gauteng,35-44,3-5 Years,21.9,True
C014133,Middle Market,Mpumalanga,45-54,New,44.0,True
C014134,Mass,Limpopo,35-44,1-2 Years,11.5,True
C014135,Middle Market,Eastern Cape,25-34,3-5 Years,25.2,True
C014136,Middle Market,Limpopo,45-54,New,64.1,True
C014137,SME Owner,Gauteng,35-44,3-5 Years,78.5,True
C014138,Middle Market,Gauteng,18-24,1-2 Years,87.7,True
C014139,Middle Market,Gauteng,35-44,3-5 Years,70.4,True
C014140,Affluent,KwaZulu-Natal,45-54,5+ Years,25.1,True
C014141,Mass,Western Cape,35-44,3-5 Years,42.7,True
C014142,Middle Market,Gauteng,25-34,5+ Years,81.6,True
C014143,Mass,KwaZulu-Natal,45-54,New,64.5,True
C014144,Middle Market,Western Cape,35-44,5+ Years,63.6,True
C014145,Mass,Western Cape,25-34,1-2 Years,42.7,True
C014146,Middle Market,Gauteng,45-54,1-2 Years,29.2,True
C014147,Middle Market,Gauteng,65+,New,77.4,True
C014148,Middle Market,Western Cape,25-34,1-2 Years,68.2,True
C014149,Mass,Gauteng,35-44,3-5 Years,37.7,True
C014150,Middle Market,Western Cape,18-24,3-5 Years,32.5,True
C014151,Affluent,Western Cape,35-44,1-2 Years,14.5,True
C014152,Mass,North West,25-34,5+ Years,46.8,True
C014153,Mass,Gauteng,55-64,3-5 Years,18.9,True
C014154,SME Owner,Gauteng,55-64,1-2 Years,32.5,True
C014155,Affluent,Free State,25-34,3-5 Years,38.6,True
C014156,Mass,Gauteng,55-64,3-5 Years,40.3,True
C014157,Middle Market,Western Cape,25-34,New,74.1,True
C014158,Mass,Eastern Cape,25-34,3-5 Years,67.5,True
C014159,Affluent,Gauteng,55-64,New,98.5,True
C014160,Middle Market,North West,35-44,1-2 Years,44.1,True
C014161,Mass,Western Cape,18-24,New,27.3,True
C014162,Mass,Eastern Cape,18-24,New,68.3,True
C014163,Middle Market,Mpumalanga,25-34,3-5 Years,84.0,True
C014164,Mass,Limpopo,55-64,1-2 Years,29.4,True
C014165,Middle Market,Gauteng,25-34,1-2 Years,47.3,True
C014166,Middle Market,KwaZulu-Natal,25-34,New,61.3,True
C014167,Middle Market,Western Cape,65+,5+ Years,33.2,True
C014168,Affluent,KwaZulu-Natal,35-44,3-5 Years,54.0,True
C014169,Mass,Free State,55-64,5+ Years,23.8,True
C014170,Mass,Western Cape,35-44,3-5 Years,47.3,True
C014171,Middle Market,Western Cape,35-44,New,70.0,True
C014172,Middle Market,KwaZulu-Natal,65+,3-5 Years,77.1,True
C014173,Mass,Gauteng,65+,1-2 Years,72.3,True
C014174,Middle Market,KwaZulu-Natal,25-34,3-5 Years,48.6,True
C014175,Middle Market,Gauteng,45-54,3-5 Years,96.1,True
C014176,Middle Market,KwaZulu-Natal,35-44,5+ Years,59.0,True
C014177,Middle Market,Gauteng,25-34,1-2 Years,28.9,True
C014178,Mass,Free State,18-24,5+ Years,45.2,True
C014179,Mass,Gauteng,35-44,New,67.0,True
C014180,Middle Market,KwaZulu-Natal,25-34,New,41.4,True
C014181,Mass,KwaZulu-Natal,65+,New,32.4,True
C014182,Middle Market,Western Cape,25-34,5+ Years,89.4,True
C014183,SME Owner,KwaZulu-Natal,35-44,New,28.3,True
C014184,Mass,Limpopo,45-54,5+ Years,68.4,True
C014185,Middle Market,Gauteng,35-44,3-5 Years,56.3,True
C014186,Mass,KwaZulu-Natal,35-44,1-2 Years,44.1,True
C014187,Mass,Western Cape,45-54,3-5 Years,19.7,True
C014188,SME Owner,KwaZulu-Natal,25-34,1-2 Years,45.2,True
C014189,SME Owner,Limpopo,35-44,1-2 Years,68.6,True
C014190,Mass,KwaZulu-Natal,65+,5+ Years,35.1,True
C014191,SME Owner,Gauteng,45-54,New,41.0,True
C014192,Mass,Western Cape,25-34,New,49.8,True
C014193,SME Owner,KwaZulu-Natal,55-64,New,78.4,True
C014194,Affluent,Gauteng,55-64,3-5 Years,66.0,True
C014195,Mass,KwaZulu-Natal,25-34,1-2 Years,46.9,True
C014196,Middle Market,Eastern Cape,65+,3-5 Years,71.6,True
C014197,Middle Market,Eastern Cape,35-44,New,56.6,True
C014198,Mass,Gauteng,65+,3-5 Years,65.5,True
C014199,Mass,Eastern Cape,35-44,5+ Years,50.7,True
C014200,Middle Market,Western Cape,25-34,5+ Years,52.3,True
C014201,Mass,Gauteng,25-34,3-5 Years,54.0,True
C014202,Mass,KwaZulu-Natal,35-44,1-2 Years,47.4,True
C014203,Mass,KwaZulu-Natal,18-24,New,89.4,True
C014204,Middle Market,Western Cape,45-54,3-5 Years,57.4,True
C014205,Mass,Limpopo,25-34,New,31.9,True
C014206,Middle Market,Gauteng,18-24,3-5 Years,49.5,True
C014207,Mass,Western Cape,45-54,1-2 Years,27.5,True
C014208,Mass,Gauteng,35-44,5+ Years,70.4,True
C014209,Middle Market,Gauteng,25-34,1-2 Years,78.5,True
C014210,Mass,Western Cape,25-34,3-5 Years,93.8,True
C014211,Middle Market,Eastern Cape,45-54,New,44.9,True
C014212,Mass,KwaZulu-Natal,25-34,5+ Years,20.3,True
C014213,Middle Market,Western Cape,18-24,5+ Years,57.1,True
C014214,Mass,Western Cape,65+,3-5 Years,22.7,True
C014215,Affluent,Gauteng,25-34,New,73.2,True
C014216,Mass,Gauteng,55-64,3-5 Years,72.4,True
C014217,Affluent,KwaZulu-Natal,35-44,5+ Years,31.1,True
C014218,Mass,Free State,65+,5+ Years,64.3,True
C014219,Mass,Free State,35-44,3-5 Years,6.8,True
